project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P3379,146.0,7,standard_12m,1,0,1,3,2,2,1,2,lump_sum,30,2,frame,9.71
P3380,141.9,27,mixed_lengths,1,3,1,2,1,1,0,0,lump_sum,29,3,frame,6.83
P3381,90.7,6,standard_12m,1,0,2,4,2,2,1,0,design_build,30,2,slab_finishing,7.75
P3382,119.7,28,standard_12m,0,1,5,3,2,2,0,1,remeasurement,18,7,slab_finishing,14.03
P3383,99.1,5,standard_12m,0,0,6,3,3,2,0,5,lump_sum,25,5,slab_finishing,15.0
P3384,118.4,28,standard_12m,1,1,1,2,2,1,1,1,design_build,10,4,slab_finishing,8.38
P3385,100.4,6,custom_lengths,2,0,3,5,2,1,2,1,lump_sum,30,3,slab_finishing,2.49
P3386,97.6,20,standard_12m,0,0,3,3,2,1,0,1,design_build,22,4,slab_finishing,11.84
P3387,95.5,8,standard_12m,1,0,5,3,1,2,1,3,design_build,27,5,slab_finishing,12.14
P3388,170.0,21,mixed_lengths,2,2,6,2,2,3,1,3,lump_sum,17,7,foundation,7.37
P3389,180.0,26,standard_12m,1,2,2,3,1,2,0,3,lump_sum,20,3,foundation,13.17
P3390,150.7,20,standard_12m,1,2,4,3,2,2,1,3,remeasurement,18,3,frame,11.73
P3391,123.2,17,mixed_lengths,0,2,2,3,2,3,0,5,remeasurement,19,4,frame,12.9
P3392,140.4,6,standard_12m,0,0,3,4,2,3,2,0,design_build,23,6,frame,6.81
P3393,161.1,22,mixed_lengths,2,1,1,4,3,4,1,1,design_build,20,6,foundation,1.53
P3394,137.9,25,standard_12m,2,1,4,3,3,3,2,5,lump_sum,30,6,frame,6.34
P3395,144.9,18,standard_12m,0,0,6,3,2,3,2,4,remeasurement,29,2,frame,13.36
P3396,142.9,38,standard_12m,1,1,1,4,2,2,0,1,design_build,15,6,frame,7.86
P3397,114.9,34,mixed_lengths,2,2,1,3,2,3,1,2,design_build,30,4,slab_finishing,3.19
P3398,142.8,23,mixed_lengths,0,1,1,3,2,2,0,1,lump_sum,20,8,frame,7.03
P3399,169.0,33,mixed_lengths,0,1,4,3,1,2,1,2,lump_sum,11,8,foundation,12.61
P3400,111.8,33,mixed_lengths,0,1,2,3,2,1,2,3,remeasurement,11,6,slab_finishing,10.31
P3401,144.5,12,custom_lengths,0,0,6,2,2,2,0,4,remeasurement,20,6,frame,15.0
P3402,180.0,34,mixed_lengths,1,0,6,4,2,2,1,5,remeasurement,16,3,foundation,15.0
P3403,145.5,5,standard_12m,0,1,5,3,1,1,0,2,remeasurement,16,3,frame,15.0
P3404,165.5,18,mixed_lengths,2,2,1,3,2,3,1,2,design_build,16,8,frame,2.71
P3405,104.8,9,standard_12m,1,1,2,4,2,1,1,3,design_build,26,2,slab_finishing,10.58
P3406,80.7,26,standard_12m,1,1,5,1,2,1,2,1,design_build,28,1,slab_finishing,10.25
P3407,85.5,17,mixed_lengths,1,2,1,2,2,1,2,1,lump_sum,27,3,slab_finishing,4.27
P3408,168.8,8,custom_lengths,1,1,5,4,3,4,0,5,design_build,25,5,foundation,6.37
P3409,133.6,14,standard_12m,2,2,1,5,2,2,2,3,design_build,26,4,frame,2.7
P3410,102.8,8,standard_12m,1,1,5,2,1,1,0,4,design_build,30,1,slab_finishing,15.0
P3411,172.4,18,mixed_lengths,2,1,5,5,3,3,1,3,design_build,26,8,foundation,4.98
P3412,166.1,20,mixed_lengths,2,1,1,4,3,4,2,4,remeasurement,10,7,foundation,4.12
P3413,180.0,18,mixed_lengths,1,2,3,4,2,2,0,0,design_build,30,2,foundation,4.74
P3414,140.5,14,standard_12m,2,1,0,5,3,2,2,0,lump_sum,27,2,frame,0.8
P3415,101.6,29,mixed_lengths,0,0,3,3,3,2,1,2,lump_sum,17,3,slab_finishing,9.99
P3416,150.1,8,standard_12m,0,0,2,4,2,3,1,0,lump_sum,30,1,foundation,9.79
P3417,99.5,37,standard_12m,0,0,3,3,1,1,0,3,lump_sum,18,7,slab_finishing,15.0
P3418,164.6,17,standard_12m,0,3,2,2,1,1,0,0,lump_sum,22,7,foundation,12.24
P3419,157.1,31,mixed_lengths,1,2,4,2,1,1,0,3,lump_sum,18,8,frame,12.32
P3420,148.2,27,mixed_lengths,1,0,3,4,2,2,2,2,design_build,16,6,frame,5.31
P3421,133.0,29,mixed_lengths,2,3,1,4,2,2,1,1,lump_sum,17,6,frame,3.37
P3422,180.0,34,mixed_lengths,1,2,2,1,2,2,0,0,lump_sum,29,5,foundation,9.88
P3423,101.3,39,standard_12m,1,1,4,3,1,1,2,5,remeasurement,23,4,slab_finishing,14.14
P3424,174.7,30,mixed_lengths,1,1,5,3,3,4,1,4,remeasurement,18,5,foundation,11.61
P3425,138.3,6,standard_12m,1,1,5,3,3,2,1,5,lump_sum,19,5,frame,13.87
P3426,113.6,14,custom_lengths,1,1,3,1,2,3,0,2,lump_sum,30,1,slab_finishing,6.91
P3427,180.0,38,standard_12m,1,0,2,5,2,1,1,2,lump_sum,14,8,foundation,11.08
P3428,116.4,20,standard_12m,0,2,4,1,2,3,1,3,remeasurement,15,5,slab_finishing,15.0
P3429,136.0,28,mixed_lengths,0,2,5,4,3,4,1,4,remeasurement,17,5,frame,10.06
P3430,180.0,28,mixed_lengths,2,2,3,1,2,3,2,3,design_build,29,1,foundation,4.09
P3431,98.0,23,standard_12m,1,2,6,4,3,2,1,2,remeasurement,15,7,slab_finishing,9.04
P3432,88.8,10,standard_12m,0,1,1,4,2,1,1,2,lump_sum,25,4,slab_finishing,10.04
P3433,100.3,28,mixed_lengths,2,0,5,4,2,3,2,4,design_build,21,4,slab_finishing,8.08
P3434,133.9,14,standard_12m,0,0,4,4,3,2,2,1,remeasurement,18,5,frame,9.5
P3435,100.7,13,custom_lengths,0,0,0,3,1,1,0,2,lump_sum,11,6,slab_finishing,9.22
P3436,78.6,8,standard_12m,2,2,4,2,1,1,0,3,design_build,20,5,slab_finishing,13.17
P3437,121.4,23,mixed_lengths,1,0,1,4,3,2,2,1,lump_sum,24,6,slab_finishing,2.06
P3438,101.5,36,standard_12m,2,2,3,1,2,3,2,1,lump_sum,30,2,slab_finishing,8.45
P3439,120.6,23,mixed_lengths,1,0,3,5,3,4,2,5,design_build,19,5,slab_finishing,5.17
P3440,166.3,5,standard_12m,2,1,1,3,1,2,2,0,lump_sum,24,2,foundation,7.9
P3441,178.9,23,standard_12m,1,0,1,3,3,2,1,3,lump_sum,30,3,foundation,8.83
P3442,111.0,9,custom_lengths,1,2,3,4,2,3,1,1,lump_sum,20,4,slab_finishing,3.08
P3443,135.3,9,standard_12m,1,0,2,4,2,2,1,0,lump_sum,13,4,frame,7.28
P3444,132.9,13,standard_12m,0,0,1,2,2,3,1,5,remeasurement,25,2,frame,14.62
P3445,126.3,31,mixed_lengths,0,2,5,3,1,1,1,2,remeasurement,25,2,frame,12.48
P3446,97.8,15,mixed_lengths,1,1,1,3,2,3,0,2,lump_sum,30,2,slab_finishing,7.25
P3447,94.8,15,mixed_lengths,1,0,2,2,1,2,1,1,lump_sum,30,3,slab_finishing,8.22
P3448,172.0,37,standard_12m,1,1,1,2,2,2,2,1,lump_sum,17,5,foundation,9.6
P3449,164.6,11,custom_lengths,0,1,3,3,2,2,2,4,design_build,21,1,foundation,7.66
P3450,131.8,20,mixed_lengths,0,0,2,4,2,1,2,1,design_build,30,3,frame,5.2
P3451,119.5,29,standard_12m,2,1,5,4,2,3,2,1,remeasurement,23,6,slab_finishing,4.85
P3452,180.0,19,mixed_lengths,0,0,4,4,3,2,1,1,lump_sum,12,5,foundation,9.86
P3453,134.8,38,standard_12m,2,1,2,3,3,3,2,0,design_build,30,6,frame,1.09
P3454,124.9,25,standard_12m,1,2,3,3,3,4,1,4,lump_sum,18,5,frame,7.98
P3455,159.7,6,standard_12m,1,2,1,4,2,3,1,2,lump_sum,16,8,foundation,7.08
P3456,145.9,36,standard_12m,0,0,2,2,2,2,0,4,lump_sum,15,3,frame,15.0
P3457,156.8,12,standard_12m,1,0,6,3,1,2,2,3,design_build,16,5,foundation,12.38
P3458,151.3,13,custom_lengths,0,2,5,4,2,3,0,2,design_build,17,5,frame,7.07
P3459,99.7,11,standard_12m,1,2,0,5,2,3,1,1,lump_sum,15,3,slab_finishing,4.24
P3460,75.0,23,mixed_lengths,2,3,1,5,2,2,2,1,lump_sum,30,1,slab_finishing,0.5
P3461,110.6,9,standard_12m,0,1,6,3,2,2,1,3,lump_sum,29,7,slab_finishing,14.14
P3462,179.0,35,standard_12m,1,0,2,2,2,1,2,2,design_build,16,6,foundation,8.74
P3463,134.4,23,standard_12m,1,0,3,2,2,3,1,3,design_build,19,7,frame,9.61
P3464,150.7,34,mixed_lengths,0,0,6,5,2,3,2,2,remeasurement,14,7,frame,9.53
P3465,165.4,34,mixed_lengths,1,0,3,2,2,2,2,2,lump_sum,30,3,frame,8.41
P3466,111.5,29,standard_12m,0,0,5,1,2,1,0,3,design_build,25,2,slab_finishing,15.0
P3467,161.5,17,standard_12m,1,2,5,5,2,3,1,4,lump_sum,16,6,foundation,9.23
P3468,171.5,25,standard_12m,1,2,6,2,2,1,2,3,lump_sum,11,7,foundation,10.49
P3469,154.0,33,mixed_lengths,1,2,3,3,3,3,2,4,remeasurement,10,8,frame,6.17
P3470,100.2,17,mixed_lengths,0,0,0,3,2,1,1,2,lump_sum,30,4,slab_finishing,8.66
P3471,90.1,34,mixed_lengths,2,2,1,3,2,1,2,4,design_build,27,2,slab_finishing,5.7
P3472,180.0,33,mixed_lengths,0,0,6,4,2,2,0,3,remeasurement,17,5,foundation,15.0
P3473,98.8,32,standard_12m,1,1,3,4,2,3,2,1,lump_sum,23,6,slab_finishing,7.21
P3474,89.0,8,custom_lengths,1,0,2,4,2,3,2,3,remeasurement,21,5,slab_finishing,6.82
P3475,140.9,18,mixed_lengths,1,2,4,3,3,4,1,2,design_build,7,8,frame,5.52
P3476,104.2,17,standard_12m,2,2,3,3,2,1,2,1,lump_sum,20,2,slab_finishing,5.52
P3477,176.5,24,mixed_lengths,1,1,4,3,2,3,1,2,lump_sum,27,4,foundation,9.4
P3478,180.0,33,mixed_lengths,1,1,1,5,2,1,1,2,remeasurement,7,8,foundation,7.79
P3479,124.6,34,standard_12m,2,1,3,4,2,1,2,0,design_build,21,1,slab_finishing,5.48
P3480,133.9,11,custom_lengths,2,1,2,4,2,1,2,1,design_build,25,3,frame,0.5
P3481,138.3,11,standard_12m,0,0,6,1,2,2,0,1,design_build,26,3,frame,13.12
P3482,180.0,31,standard_12m,2,0,6,5,2,2,2,5,remeasurement,17,2,foundation,12.49
P3483,133.9,9,standard_12m,0,0,4,2,2,3,0,3,lump_sum,26,8,frame,14.5
P3484,135.0,35,standard_12m,1,0,2,1,2,1,0,2,design_build,12,6,frame,13.76
P3485,158.9,5,standard_12m,2,1,2,2,2,2,1,1,lump_sum,17,6,foundation,6.4
P3486,139.4,13,standard_12m,0,2,6,2,1,2,1,0,lump_sum,30,2,frame,11.52
P3487,170.1,30,mixed_lengths,0,2,2,4,2,2,1,3,lump_sum,26,2,frame,10.12
P3488,163.5,19,standard_12m,0,0,0,4,3,3,2,1,lump_sum,19,7,foundation,6.15
P3489,127.5,20,mixed_lengths,1,2,4,4,2,2,1,5,remeasurement,24,2,slab_finishing,10.27
P3490,174.2,15,standard_12m,0,1,1,3,3,2,0,3,design_build,21,1,foundation,11.62
P3491,128.5,21,standard_12m,0,2,2,1,1,2,2,2,design_build,30,4,slab_finishing,9.39
P3492,146.1,37,standard_12m,0,0,4,1,2,3,2,4,lump_sum,25,2,frame,13.59
P3493,120.9,13,custom_lengths,0,2,4,1,2,2,2,4,remeasurement,20,3,slab_finishing,9.87
P3494,144.0,37,standard_12m,0,2,5,3,1,2,0,3,design_build,12,5,frame,14.56
P3495,123.9,7,standard_12m,2,1,4,3,2,2,2,3,design_build,16,7,frame,6.87
P3496,75.1,18,standard_12m,0,1,1,5,2,1,0,3,lump_sum,23,4,slab_finishing,11.12
P3497,144.0,23,standard_12m,1,1,1,3,2,1,1,1,lump_sum,30,3,frame,6.95
P3498,161.3,10,custom_lengths,0,2,4,3,1,1,1,3,remeasurement,5,8,foundation,12.66
P3499,150.2,5,custom_lengths,0,1,1,3,3,4,2,0,lump_sum,24,5,foundation,2.73
P3500,144.6,35,standard_12m,1,2,6,4,2,3,0,0,design_build,23,7,frame,7.78
P3501,128.4,13,standard_12m,0,1,6,1,2,3,0,2,lump_sum,12,7,frame,14.6
P3502,122.3,6,standard_12m,0,0,6,1,1,2,1,5,remeasurement,20,4,frame,15.0
P3503,157.8,22,standard_12m,0,1,2,3,1,1,1,1,lump_sum,27,6,frame,10.58
P3504,113.0,21,mixed_lengths,2,3,4,4,3,3,2,4,remeasurement,20,2,frame,5.6
P3505,139.2,18,standard_12m,2,2,5,2,1,1,0,1,remeasurement,18,4,frame,11.01
P3506,164.8,17,standard_12m,2,1,5,5,2,2,2,2,lump_sum,23,4,foundation,5.95
P3507,159.2,17,standard_12m,0,0,5,2,2,3,1,2,design_build,25,3,foundation,11.81
P3508,161.3,39,standard_12m,0,0,2,4,2,1,2,0,lump_sum,24,5,frame,9.19
P3509,155.0,23,mixed_lengths,1,2,6,3,1,2,1,5,design_build,25,3,foundation,10.77
P3510,90.6,22,mixed_lengths,0,0,4,2,2,3,1,5,lump_sum,27,3,slab_finishing,13.43
P3511,178.5,31,mixed_lengths,1,2,2,3,2,3,1,1,lump_sum,30,2,foundation,6.2
P3512,171.9,24,standard_12m,0,0,5,4,2,1,1,5,remeasurement,10,7,foundation,15.0
P3513,165.1,38,standard_12m,2,1,1,3,2,1,1,1,lump_sum,27,4,frame,6.9
P3514,144.9,14,standard_12m,0,1,2,3,2,3,0,2,lump_sum,15,5,frame,11.52
P3515,100.5,27,mixed_lengths,1,0,3,4,2,1,1,1,design_build,19,1,slab_finishing,8.18
P3516,132.7,7,custom_lengths,1,1,3,5,2,2,1,0,remeasurement,16,4,frame,4.93
P3517,165.2,39,standard_12m,0,1,1,2,1,1,0,0,lump_sum,30,2,frame,12.38
P3518,173.4,24,mixed_lengths,0,1,4,2,2,2,0,4,remeasurement,17,8,foundation,13.94
P3519,115.3,20,standard_12m,0,0,3,3,1,1,1,1,design_build,16,6,slab_finishing,11.63
P3520,162.6,14,custom_lengths,0,0,6,1,1,1,1,3,lump_sum,30,1,foundation,12.95
P3521,106.8,18,mixed_lengths,1,1,3,3,3,4,1,4,lump_sum,30,1,slab_finishing,7.21
P3522,117.4,26,standard_12m,1,2,4,1,2,2,0,5,remeasurement,30,2,slab_finishing,15.0
P3523,114.3,34,mixed_lengths,1,3,1,3,2,2,1,1,lump_sum,21,4,slab_finishing,4.46
P3524,123.4,31,mixed_lengths,2,1,3,3,3,2,2,1,design_build,30,3,frame,1.69
P3525,161.2,36,standard_12m,2,2,3,4,2,1,2,3,lump_sum,20,7,frame,7.15
P3526,154.0,38,standard_12m,1,2,5,3,2,2,1,2,design_build,29,2,frame,9.23
P3527,104.4,20,standard_12m,1,1,1,2,2,1,0,0,design_build,8,7,slab_finishing,8.22
P3528,137.9,19,standard_12m,1,0,1,5,2,1,1,0,lump_sum,20,4,frame,6.84
P3529,110.6,21,standard_12m,0,0,0,3,1,2,0,0,lump_sum,30,5,slab_finishing,12.19
P3530,101.0,17,standard_12m,1,1,3,4,2,2,1,2,remeasurement,18,6,slab_finishing,8.96
P3531,104.2,31,standard_12m,0,0,5,2,2,3,1,1,lump_sum,30,2,slab_finishing,13.13
P3532,138.7,23,standard_12m,0,0,6,2,1,2,2,4,remeasurement,21,6,frame,14.39
P3533,154.0,20,standard_12m,1,0,3,2,2,1,1,4,lump_sum,6,6,frame,12.45
P3534,153.1,24,mixed_lengths,2,0,6,3,1,1,2,5,remeasurement,18,5,frame,12.99
P3535,90.0,15,standard_12m,0,1,3,4,2,2,1,4,remeasurement,27,2,slab_finishing,12.6
P3536,176.8,13,custom_lengths,1,1,5,2,2,3,0,4,remeasurement,10,8,foundation,12.2
P3537,149.8,38,standard_12m,1,0,3,5,2,1,1,2,remeasurement,22,4,frame,13.13
P3538,119.5,22,standard_12m,1,2,0,4,2,1,1,2,lump_sum,30,1,slab_finishing,6.8
P3539,180.0,35,standard_12m,0,0,4,3,1,1,0,3,design_build,30,4,foundation,15.0
P3540,119.8,34,standard_12m,1,2,2,1,2,3,2,5,design_build,30,1,slab_finishing,11.21
P3541,157.9,12,standard_12m,0,2,5,4,2,3,1,4,design_build,19,8,foundation,11.22
P3542,156.4,33,standard_12m,1,2,3,3,3,2,1,2,design_build,19,6,frame,7.4
P3543,155.8,26,standard_12m,2,3,5,3,2,2,2,1,design_build,21,3,frame,5.11
P3544,108.2,21,mixed_lengths,0,1,1,3,1,1,2,3,design_build,12,7,slab_finishing,8.29
P3545,171.3,17,standard_12m,1,2,2,3,2,3,2,3,remeasurement,20,4,foundation,8.3
P3546,109.2,20,standard_12m,0,0,0,2,2,1,0,3,remeasurement,21,4,slab_finishing,15.0
P3547,179.5,19,standard_12m,2,1,6,2,2,1,1,4,remeasurement,21,3,foundation,14.53
P3548,154.1,31,standard_12m,0,0,0,3,2,1,1,2,lump_sum,20,7,frame,11.48
P3549,95.5,33,standard_12m,1,1,4,5,3,3,1,5,remeasurement,23,7,slab_finishing,10.72
P3550,99.8,25,mixed_lengths,0,0,3,5,2,3,2,5,design_build,12,5,slab_finishing,9.55
P3551,139.8,30,standard_12m,1,0,0,5,2,3,1,0,lump_sum,26,5,frame,4.3
P3552,84.9,26,standard_12m,0,0,5,2,2,2,1,5,lump_sum,21,1,slab_finishing,15.0
P3553,126.7,12,custom_lengths,1,2,6,1,2,2,2,3,lump_sum,30,3,frame,7.27
P3554,176.1,32,mixed_lengths,1,0,5,4,2,3,2,2,lump_sum,10,8,foundation,10.26
P3555,128.5,34,mixed_lengths,0,0,4,4,2,2,1,2,lump_sum,19,4,slab_finishing,10.82
P3556,165.7,18,standard_12m,2,1,5,3,1,1,0,5,lump_sum,22,8,foundation,14.17
P3557,163.7,38,standard_12m,1,1,2,2,1,1,2,5,design_build,10,8,frame,12.12
P3558,95.3,28,standard_12m,1,0,6,4,2,3,2,3,lump_sum,24,3,slab_finishing,9.8
P3559,165.2,32,standard_12m,2,2,1,1,1,1,0,3,design_build,30,3,foundation,12.98
P3560,163.7,33,mixed_lengths,2,2,2,4,2,2,1,1,design_build,15,7,frame,3.77
P3561,164.1,8,custom_lengths,1,2,0,1,2,2,0,0,lump_sum,29,6,foundation,4.8
P3562,90.7,13,custom_lengths,0,0,2,2,1,1,0,0,lump_sum,30,2,slab_finishing,9.82
P3563,134.9,36,standard_12m,1,0,1,4,2,2,0,2,lump_sum,26,3,frame,10.94
P3564,98.4,19,mixed_lengths,2,1,5,4,2,3,2,4,remeasurement,13,7,slab_finishing,6.47
P3565,116.9,9,standard_12m,2,0,0,3,2,1,2,3,design_build,14,5,slab_finishing,7.68
P3566,156.0,21,mixed_lengths,1,3,2,3,2,3,1,1,remeasurement,19,8,foundation,6.12
P3567,96.4,18,mixed_lengths,1,2,4,3,3,4,0,4,design_build,21,1,slab_finishing,8.98
P3568,170.2,10,custom_lengths,1,3,1,4,2,3,2,1,design_build,29,1,foundation,0.71
P3569,180.0,29,mixed_lengths,1,3,4,2,2,3,1,2,design_build,30,3,foundation,7.24
P3570,107.2,7,standard_12m,0,0,1,3,2,3,1,3,lump_sum,23,3,slab_finishing,11.04
P3571,167.7,21,mixed_lengths,0,1,4,3,2,2,0,4,remeasurement,21,3,foundation,14.61
P3572,143.1,26,standard_12m,1,0,2,5,2,1,2,5,design_build,29,3,frame,10.49
P3573,136.0,29,standard_12m,1,2,2,5,2,3,2,2,lump_sum,30,2,frame,6.16
P3574,136.0,33,standard_12m,2,0,1,4,2,1,1,2,lump_sum,30,2,frame,7.67
P3575,164.9,31,standard_12m,1,1,3,2,2,1,0,1,lump_sum,23,1,foundation,13.36
P3576,99.9,35,standard_12m,0,0,6,3,1,2,1,4,design_build,26,1,slab_finishing,15.0
P3577,177.5,25,mixed_lengths,2,0,1,5,2,3,2,1,lump_sum,30,2,foundation,3.11
P3578,118.9,13,standard_12m,1,1,4,4,2,2,2,3,remeasurement,20,6,frame,9.14
P3579,104.2,39,standard_12m,2,3,3,4,3,4,2,3,lump_sum,26,5,slab_finishing,3.05
P3580,131.1,5,standard_12m,1,1,5,2,1,2,0,1,lump_sum,30,5,frame,13.28
P3581,102.8,36,standard_12m,0,2,2,3,1,1,0,2,lump_sum,20,3,slab_finishing,13.09
P3582,160.1,36,standard_12m,0,0,3,3,2,2,1,3,design_build,30,4,frame,12.49
P3583,100.4,10,custom_lengths,1,0,3,4,2,1,1,1,design_build,24,4,slab_finishing,4.22
P3584,148.3,10,standard_12m,0,2,1,2,2,2,0,3,remeasurement,25,2,frame,13.25
P3585,102.6,5,standard_12m,1,2,2,2,2,2,1,0,design_build,23,2,slab_finishing,6.59
P3586,145.1,30,standard_12m,1,2,2,4,2,2,1,4,design_build,24,6,frame,6.48
P3587,166.1,10,custom_lengths,2,0,4,2,2,2,2,3,lump_sum,30,3,foundation,6.45
P3588,170.6,26,mixed_lengths,2,2,1,4,2,1,2,2,design_build,28,3,frame,1.66
P3589,97.9,23,mixed_lengths,2,1,5,4,2,1,2,4,design_build,26,2,slab_finishing,7.14
P3590,130.4,20,standard_12m,0,1,3,2,1,1,0,1,design_build,22,2,frame,13.13
P3591,88.2,21,mixed_lengths,1,1,2,5,2,1,0,2,lump_sum,25,5,slab_finishing,7.94
P3592,134.8,8,standard_12m,1,1,4,4,2,3,2,5,remeasurement,14,7,frame,11.18
P3593,161.5,19,standard_12m,2,0,4,4,3,4,2,5,design_build,19,8,foundation,5.15
P3594,106.4,14,standard_12m,0,1,1,3,2,1,0,2,lump_sum,26,3,slab_finishing,10.84
P3595,150.0,21,mixed_lengths,0,1,6,4,3,2,1,1,design_build,27,8,frame,6.97
P3596,119.3,31,mixed_lengths,1,2,4,3,3,3,0,3,design_build,23,2,slab_finishing,8.87
P3597,70.3,9,standard_12m,2,0,2,3,1,1,1,1,design_build,15,7,slab_finishing,8.2
P3598,151.6,24,mixed_lengths,1,3,2,3,2,1,1,3,lump_sum,16,6,frame,6.7
P3599,131.3,15,mixed_lengths,1,2,5,5,2,3,1,2,design_build,4,8,frame,5.15
P3600,153.5,39,standard_12m,1,0,2,4,2,3,1,0,design_build,18,6,frame,7.01
P3601,170.2,5,standard_12m,0,2,3,5,2,3,0,0,design_build,30,1,foundation,8.78
P3602,133.4,10,standard_12m,1,2,1,2,2,2,1,4,design_build,28,3,frame,9.56
P3603,167.1,36,standard_12m,1,2,6,3,1,1,1,1,remeasurement,21,2,foundation,15.0
P3604,161.3,6,standard_12m,1,0,2,3,3,3,0,3,lump_sum,26,2,foundation,11.61
P3605,132.6,6,standard_12m,1,1,5,2,2,2,0,5,design_build,22,4,frame,13.95
P3606,180.0,36,standard_12m,1,2,3,2,2,1,2,4,design_build,30,2,foundation,9.3
P3607,117.9,14,standard_12m,2,1,4,2,2,2,2,2,remeasurement,14,4,frame,8.75
P3608,148.3,28,mixed_lengths,0,0,6,4,2,1,1,2,remeasurement,16,7,frame,14.5
P3609,104.3,21,standard_12m,0,0,2,3,1,2,0,4,lump_sum,21,3,slab_finishing,15.0
P3610,168.5,24,mixed_lengths,1,2,6,2,2,1,1,5,design_build,25,1,foundation,13.64
P3611,180.0,23,mixed_lengths,0,1,2,3,3,4,1,2,design_build,23,6,foundation,5.46
P3612,172.3,15,mixed_lengths,0,1,5,2,2,3,0,1,lump_sum,16,7,foundation,12.1
P3613,97.6,10,custom_lengths,1,1,3,5,2,2,1,2,design_build,22,4,slab_finishing,4.45
P3614,133.9,12,standard_12m,1,2,4,5,2,1,2,4,design_build,30,4,frame,6.62
P3615,100.3,13,standard_12m,1,2,3,4,2,2,1,3,lump_sum,19,7,slab_finishing,8.08
P3616,148.4,15,standard_12m,0,0,2,3,1,1,1,2,lump_sum,19,8,frame,12.39
P3617,166.2,23,standard_12m,2,0,2,3,2,2,2,2,lump_sum,30,2,foundation,6.39
P3618,112.5,20,mixed_lengths,1,0,2,3,2,1,1,3,design_build,7,6,frame,8.74
P3619,112.1,35,standard_12m,0,1,3,5,2,3,0,1,lump_sum,30,1,slab_finishing,10.09
P3620,157.2,11,standard_12m,0,1,6,3,2,1,1,4,remeasurement,13,8,foundation,14.78
P3621,155.6,8,custom_lengths,2,0,6,5,2,2,2,2,remeasurement,13,5,foundation,6.52
P3622,150.5,22,mixed_lengths,1,2,1,5,2,3,2,0,lump_sum,25,6,frame,0.5
P3623,128.0,16,mixed_lengths,1,2,0,2,1,1,2,0,lump_sum,19,6,frame,3.2
P3624,139.2,8,custom_lengths,1,2,2,3,3,2,0,1,lump_sum,14,8,frame,3.69
P3625,161.9,32,standard_12m,1,1,3,1,2,3,2,2,design_build,8,5,frame,8.84
P3626,107.4,31,standard_12m,0,1,2,3,3,2,1,3,design_build,22,6,slab_finishing,11.38
P3627,129.3,21,mixed_lengths,0,1,2,3,2,2,1,1,design_build,23,3,frame,6.52
P3628,144.8,9,standard_12m,0,2,2,4,2,3,1,0,lump_sum,30,2,frame,6.26
P3629,146.0,14,custom_lengths,1,1,0,4,2,3,2,1,lump_sum,18,3,frame,0.77
P3630,111.3,23,standard_12m,0,0,1,4,3,4,1,0,lump_sum,19,3,slab_finishing,6.72
P3631,167.2,32,standard_12m,0,0,3,3,2,3,1,1,design_build,27,3,frame,10.1
P3632,172.8,38,standard_12m,2,0,2,4,2,1,2,2,lump_sum,30,3,frame,7.57
P3633,113.1,32,standard_12m,0,1,0,4,2,1,1,1,lump_sum,23,4,slab_finishing,9.73
P3634,175.3,27,standard_12m,0,0,3,5,2,1,2,5,remeasurement,13,6,foundation,12.8
P3635,133.5,29,mixed_lengths,0,1,4,3,3,2,1,1,remeasurement,19,6,frame,9.65
P3636,99.1,24,mixed_lengths,0,0,2,1,2,3,0,3,lump_sum,25,2,slab_finishing,14.72
P3637,174.2,29,standard_12m,2,3,5,2,1,1,0,1,lump_sum,24,1,foundation,10.89
P3638,89.3,25,standard_12m,1,2,5,2,2,2,0,5,design_build,20,7,slab_finishing,13.31
P3639,180.0,33,mixed_lengths,1,0,2,4,3,3,0,5,remeasurement,14,8,foundation,10.38
P3640,90.2,15,standard_12m,1,0,2,3,2,2,2,4,remeasurement,12,7,slab_finishing,9.87
P3641,133.6,28,standard_12m,1,0,3,4,2,3,2,2,remeasurement,24,3,slab_finishing,9.41
P3642,113.4,5,standard_12m,0,0,0,4,3,3,1,1,lump_sum,14,6,slab_finishing,7.74
P3643,93.9,35,standard_12m,2,1,6,3,2,3,2,5,remeasurement,25,3,slab_finishing,10.66
P3644,99.7,29,mixed_lengths,0,0,2,4,2,3,1,1,remeasurement,23,5,slab_finishing,9.19
P3645,180.0,27,mixed_lengths,1,1,1,3,3,2,0,0,design_build,19,6,foundation,7.21
P3646,172.0,23,standard_12m,1,2,1,2,1,1,1,1,lump_sum,22,5,foundation,10.04
P3647,178.4,24,standard_12m,0,1,3,4,2,3,0,2,remeasurement,6,8,foundation,12.82
P3648,96.3,7,standard_12m,2,1,6,3,2,1,2,3,remeasurement,23,3,slab_finishing,10.77
P3649,137.2,27,mixed_lengths,0,0,3,1,2,3,2,3,remeasurement,8,8,frame,10.11
P3650,93.2,26,standard_12m,0,0,3,1,1,1,0,2,lump_sum,19,5,slab_finishing,15.0
